Date,Close,Ticker,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
,NESN.SW,,ROG.SW,NOVN.SW,CFR.SW,ZURN.SW,UBSG.SW,ABBN.SW,LONN.SW,SIKA.SW,ALC.SW,GIVN.SW,HOLN.SW,SCMN.SW,PGHN.SW,SREN.SW,SOON.SW,GEBN.SW,SLHN.SW,LOGN.SW,KNIN.SW
2020-02-06,95.63419342041016,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-07,95.5465316772461,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-10,95.77445220947266,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-11,95.05567169189453,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-12,93.863525390625,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-13,91.77726745605469,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-14,94.28426361083984,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-17,94.54724884033203,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-18,94.45958709716797,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-19,95.94976043701172,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-20,95.86211395263672,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-21,95.56407165527344,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-24,92.77656555175781,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-25,91.84739685058594,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-26,91.77726745605469,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-27,89.20015716552734,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-02-28,86.64930725097656,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-02,88.13072967529297,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-03,90.65525817871094,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-04,92.9343490600586,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-05,92.46100616455078,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-06,88.65666961669922,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-09,85.86917114257812,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-10,84.869873046875,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-11,84.26502990722656,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-12,79.00558471679688,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-13,78.89163970947266,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-16,78.89163970947266,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-17,82.24890899658203,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-18,82.59954833984375,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-19,87.48206329345703,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-20,85.88670349121094,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-23,80.62725067138672,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-24,82.58201599121094,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-25,84.68578338623047,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-26,86.51782989501953,NESN.SW,,,,,,,,,,,,,,,,,,,
2020-03-27,85.41334533691406,NESN.SW,,,,,,,,,,,,,,,,,,,
